positivas,negativas,total,pos_periodo,neg_periodo,tot_periodo,tempo_id,servico_id
13,13,26,0,0,0,4,1273
1,0,1,0,0,0,4,1274
1,1,2,0,0,0,4,1275
1,2,3,0,0,0,4,1276
4,1,5,0,0,0,4,1277
0,0,0,0,0,0,4,1278
1,1,2,0,0,0,4,1279
1,0,1,0,0,0,4,1280
0,0,0,0,0,0,4,1281
0,5,5,0,0,0,4,1282
8,3,11,0,0,0,4,1283
4,1,5,0,0,0,4,1284
0,1,1,0,0,0,4,1285
0,1,1,0,0,0,4,1286
0,0,0,0,0,0,4,1287
0,0,0,0,0,0,4,1288
3,0,3,0,0,0,4,1289
15,18,33,0,0,0,4,1290
0,2,2,0,0,0,4,1291
3,1,4,0,0,0,4,1292
4,2,6,0,0,0,4,1293
1,0,1,0,0,0,4,1294
2,4,6,0,0,0,4,1295
3,2,5,0,0,0,4,1296
0,0,0,0,0,0,4,1297
3,1,4,0,0,0,4,1298
13,4,17,0,0,0,4,1299
1,0,1,1,0,1,4,1300
0,0,0,0,0,0,4,1301
5,9,14,0,0,0,4,1302
3,3,6,0,0,0,4,1303
3,2,5,0,0,0,4,1304
5,1,6,0,0,0,4,1305
0,1,1,0,0,0,4,1306
3,5,8,0,0,0,4,1307
2,2,4,0,0,0,4,1308
5,4,9,0,0,0,4,1309
3,4,7,0,0,0,4,1310
0,2,2,0,0,0,4,1311
0,10,10,0,0,0,4,1312
2,0,2,0,0,0,4,1313
1,0,1,0,0,0,4,1314
0,1,1,0,0,0,4,1315
1,1,2,0,0,0,4,1316
0,0,0,0,0,0,4,1317
4,4,8,0,0,0,4,1318
6,2,8,0,0,0,4,1319
0,0,0,0,0,0,4,1320
2,0,2,0,0,0,4,1321
0,1,1,0,0,0,4,1322
0,0,0,0,0,0,4,1323
5,0,5,0,0,0,4,1324
0,2,2,0,0,0,4,1325
1,1,2,0,0,0,4,1326
7,0,7,0,0,0,4,1327
8,4,12,0,0,0,4,1328
1,0,1,0,0,0,4,1329
1,0,1,0,0,0,4,1330
4,2,6,0,0,0,4,1331
2,0,2,0,0,0,4,1332
1,0,1,0,0,0,4,1333
2,0,2,0,0,0,4,1334
2,1,3,0,0,0,4,1335
2,1,3,0,0,0,4,1336
4,6,10,0,0,0,4,1337
2,3,5,0,0,0,4,1338
2,1,3,1,0,1,4,1339
3,5,8,0,0,0,4,1340
8,0,8,0,0,0,4,1341
1,0,1,0,0,0,4,1342
0,1,1,0,0,0,4,1343
2,2,4,0,0,0,4,1344
2,0,2,0,0,0,4,1345
0,0,0,0,0,0,4,1346
0,0,0,0,0,0,4,1347
0,3,3,0,0,0,4,1348
1,4,5,0,0,0,4,1349
3,3,6,0,0,0,4,1350
4,6,10,0,0,0,4,1351
0,0,0,0,0,0,4,1352
0,0,0,0,0,0,4,1353
5,2,7,0,0,0,4,1354
0,0,0,0,0,0,4,1355
1,1,2,0,0,0,4,1356
0,1,1,0,0,0,4,1357
2,3,5,0,0,0,4,1358
4,0,4,0,0,0,4,1359
5,3,8,0,0,0,4,1360
22,23,45,0,0,0,4,1361
1,2,3,0,0,0,4,1362
4,4,8,0,0,0,4,1363
2,1,3,1,0,1,4,1364
0,0,0,0,0,0,4,1365
2,1,3,0,0,0,4,1366
3,3,6,0,0,0,4,1367
0,1,1,0,0,0,4,1368
2,1,3,0,0,0,4,1369
0,0,0,0,0,0,4,1370
5,0,5,0,0,0,4,1371
1,0,1,0,0,0,4,1372
2,0,2,0,0,0,4,1373
6,6,12,0,0,0,4,1374
1,1,2,0,0,0,4,1375
1,0,1,0,0,0,4,1376
1,0,1,0,0,0,4,1377
0,0,0,0,0,0,4,1378
0,0,0,0,0,0,4,1379
0,0,0,0,0,0,4,1380
0,1,1,0,0,0,4,1381
4,0,4,0,0,0,4,1382
36,26,62,0,0,0,4,1383
2,2,4,0,0,0,4,1384
4,0,4,0,0,0,4,1385
3,2,5,0,0,0,4,1386
4,0,4,0,0,0,4,1387
2,4,6,0,0,0,4,1388
3,4,7,0,0,0,4,1389
2,0,2,0,0,0,4,1390
5,3,8,0,0,0,4,1391
2,0,2,0,0,0,4,1392
3,1,4,0,0,0,4,1393
1,1,2,0,0,0,4,1394
23,91,114,0,0,0,4,1395
2,0,2,0,0,0,4,1396
2,2,4,0,0,0,4,1397
1,0,1,0,0,0,4,1398
5,5,10,0,0,0,4,1399
2,0,2,0,0,0,4,1400
4,1,5,0,0,0,4,1401
3,0,3,0,0,0,4,1402
13,8,21,0,0,0,4,1403
1,3,4,0,0,0,4,1404
2,7,9,0,0,0,4,1405
4,0,4,0,0,0,4,1406
3,3,6,0,0,0,4,1407
6,0,6,0,0,0,4,1408
1,2,3,0,0,0,4,1409
1,0,1,0,0,0,4,1410
6,1,7,0,0,0,4,1411
6,3,9,0,0,0,4,1412
2,4,6,0,0,0,4,1413
2,6,8,0,0,0,4,1414
3,0,3,0,0,0,4,1415
4,5,9,0,0,0,4,1416
1,0,1,0,0,0,4,1417
5,21,26,0,0,0,4,1418
9,2,11,0,0,0,4,1419
6,5,11,0,0,0,4,1420
3,5,8,0,0,0,4,1421
1,0,1,0,0,0,4,1422
1,2,3,0,0,0,4,1423
22,11,33,0,0,0,4,1424
5,14,19,0,0,0,4,1425
142,166,308,2,0,2,4,1426
1,1,2,0,0,0,4,1427
1,1,2,0,0,0,4,1428
0,0,0,0,0,0,4,1429
0,0,0,0,0,0,4,1430
1,0,1,0,0,0,4,1431
0,1,1,0,0,0,4,1432
1,5,6,0,0,0,4,1433
2,0,2,0,0,0,4,1434
0,1,1,0,0,0,4,1435
5,2,7,0,0,0,4,1436
1,5,6,1,0,1,4,1437
3,2,5,0,0,0,4,1438
3,2,5,0,0,0,4,1439
3,0,3,0,0,0,4,1440
7,0,7,0,0,0,4,1441
2,2,4,0,0,0,4,1442
2,4,6,0,1,1,4,1443
4,0,4,0,0,0,4,1444
2,3,5,0,0,0,4,1445
0,1,1,0,0,0,4,1446
1,2,3,0,0,0,4,1447
0,0,0,0,0,0,4,1448
5,1,6,0,0,0,4,1449
0,1,1,0,0,0,4,1450
3,2,5,0,0,0,4,1451
0,0,0,0,0,0,4,1452
1,1,2,0,0,0,4,1453
3,1,4,0,0,0,4,1454
24,13,37,0,0,0,4,1455
3,3,6,0,0,0,4,1456
2,0,2,0,0,0,4,1457
2,0,2,0,0,0,4,1458
0,2,2,0,0,0,4,1459
1,2,3,0,0,0,4,1460
0,0,0,0,0,0,4,1461
4,1,5,0,0,0,4,1462
23,19,42,0,1,1,4,1463
0,1,1,0,0,0,4,1464
1,1,2,0,0,0,4,1465
4,1,5,0,0,0,4,1466
0,0,0,0,0,0,4,1467
4,0,4,0,0,0,4,1468
5,2,7,0,0,0,4,1469
5,1,6,0,0,0,4,1470
1,0,1,0,0,0,4,1471
3,2,5,1,0,1,4,1472
2,0,2,0,0,0,4,1473
2,4,6,0,0,0,4,1474
2,5,7,0,0,0,4,1475
46,5,51,0,0,0,4,1476
3,2,5,0,0,0,4,1477
2,4,6,0,0,0,4,1478
1,3,4,0,0,0,4,1479
1,0,1,0,0,0,4,1480
1,0,1,0,0,0,4,1481
3,2,5,0,0,0,4,1482
15,20,35,1,1,2,4,1483
10,1,11,0,0,0,4,1484
5,1,6,0,0,0,4,1485
1,3,4,0,0,0,4,1486
202,119,321,3,2,5,4,1487
1,0,1,0,0,0,4,1488
0,0,0,0,0,0,4,1489
3,0,3,0,0,0,4,1490
1,0,1,0,0,0,4,1491
4,1,5,0,0,0,4,1492
4,1,5,0,0,0,4,1493
2,4,6,0,0,0,4,1494
0,0,0,0,0,0,4,1495
9,2,11,0,0,0,4,1496
1,1,2,0,0,0,4,1497
4,1,5,0,0,0,4,1498
2,0,2,0,0,0,4,1499
23,3,26,0,0,0,4,1500
6,0,6,0,0,0,4,1501
4,0,4,0,0,0,4,1502
5,1,6,0,0,0,4,1503
5,0,5,1,0,1,4,1504
9,1,10,0,0,0,4,1505
1,0,1,0,0,0,4,1506
5,1,6,1,0,1,4,1507
11,2,13,0,0,0,4,1508
2,1,3,0,0,0,4,1509
2,0,2,0,0,0,4,1510
0,1,1,0,0,0,4,1511
5,7,12,0,0,0,4,1512
2,5,7,0,0,0,4,1513
0,0,0,0,0,0,4,1514
22,7,29,0,0,0,4,1515
0,0,0,0,0,0,4,1516
18,5,23,0,0,0,4,1517
1,0,1,0,0,0,4,1518
45,22,67,0,0,0,4,1519
2,1,3,0,0,0,4,1520
0,0,0,0,0,0,4,1521
3,5,8,0,0,0,4,1522
3,8,11,0,0,0,4,1523
0,0,0,0,0,0,4,1524
3,0,3,0,0,0,4,1525
2,0,2,0,0,0,4,1526
0,1,1,0,0,0,4,1527
5,8,13,0,0,0,4,1528
3,2,5,0,0,0,4,1529
0,0,0,0,0,0,4,1530
2,1,3,0,0,0,4,1531
5,1,6,0,0,0,4,1532
2,2,4,0,0,0,4,1533
2,0,2,0,0,0,4,1534
0,0,0,0,0,0,4,1535
0,0,0,0,0,0,4,1536
0,1,1,0,0,0,4,1537
2,2,4,0,0,0,4,1538
0,0,0,0,0,0,4,1539
3,2,5,0,0,0,4,1540
0,2,2,0,0,0,4,1541
2,3,5,0,0,0,4,1542
1,1,2,0,0,0,4,1543
1,1,2,0,0,0,4,1544
0,1,1,0,0,0,4,1545
1,1,2,0,0,0,4,1546
3,0,3,0,0,0,4,1547
3,0,3,1,0,1,4,1548
6,1,7,0,0,0,4,1549
25,12,37,0,0,0,4,1550
13,4,17,0,0,0,4,1551
1,0,1,0,0,0,4,1552
3,5,8,0,0,0,4,1553
1,1,2,0,0,0,4,1554
0,0,0,0,0,0,4,1555
3,1,4,0,0,0,4,1556
5,1,6,0,0,0,4,1557
1,0,1,0,0,0,4,1558
2,0,2,0,0,0,4,1559
2,1,3,0,0,0,4,1560
7,1,8,0,0,0,4,1561
2,0,2,0,0,0,4,1562
0,2,2,0,0,0,4,1563
2,0,2,0,0,0,4,1564
2,3,5,0,0,0,4,1565
6,8,14,0,0,0,4,1566
0,0,0,0,0,0,4,1567
6,1,7,0,0,0,4,1568
0,4,4,0,0,0,4,1569
0,2,2,0,0,0,4,1570
4,5,9,0,0,0,4,1571
38,34,72,0,0,0,4,1572
21,12,33,0,0,0,4,1573
7,1,8,0,0,0,4,1574
1,2,3,0,0,0,4,1575
4,4,8,0,0,0,4,1576
0,0,0,0,0,0,4,1577
1,1,2,0,0,0,4,1578
5,1,6,0,0,0,4,1579
0,0,0,0,0,0,4,1580
2,6,8,0,2,2,4,1581
0,2,2,0,0,0,4,1582
2,4,6,0,0,0,4,1583
5,6,11,0,0,0,4,1584
0,0,0,0,0,0,4,1585
1,2,3,0,0,0,4,1586
4,7,11,0,0,0,4,1587
0,1,1,0,0,0,4,1588
1,0,1,0,0,0,4,1589
0,0,0,0,0,0,4,1590
2,0,2,0,0,0,4,1591
1,0,1,0,0,0,4,1592
1,0,1,0,0,0,4,1593
2,5,7,0,0,0,4,1594
1,0,1,0,0,0,4,1595
1,7,8,0,0,0,4,1596
6,1,7,0,0,0,4,1597
3,0,3,0,0,0,4,1598
7,1,8,0,0,0,4,1599
283,89,372,0,0,0,4,1600
19,11,30,0,0,0,4,1601
37,26,63,0,0,0,4,1602
6,0,6,0,0,0,4,1603
3,0,3,1,0,1,4,1604
6,2,8,0,0,0,4,1605
2,0,2,0,0,0,4,1606
8,1,9,0,0,0,4,1607
1,4,5,0,0,0,4,1608
0,0,0,0,0,0,4,1609
2,0,2,0,0,0,4,1610
0,0,0,0,0,0,4,1611
0,0,0,0,0,0,4,1612
1,0,1,0,0,0,4,1613
6,0,6,0,0,0,4,1614
2,0,2,0,0,0,4,1615
0,0,0,0,0,0,4,1616
4,0,4,0,0,0,4,1617
4,13,17,0,0,0,4,1618
3,2,5,0,0,0,4,1619
4,3,7,0,0,0,4,1620
3,1,4,0,0,0,4,1621
3,0,3,2,0,2,4,1622
2,2,4,0,0,0,4,1623
0,0,0,0,0,0,4,1624
3,2,5,1,0,1,4,1625
4,2,6,0,0,0,4,1626
3,0,3,0,0,0,4,1627
1,7,8,0,0,0,4,1628
2,1,3,0,0,0,4,1629
2,3,5,0,0,0,4,1630
2,0,2,0,0,0,4,1631
2,0,2,0,0,0,4,1632
4,0,4,0,0,0,4,1633
3,0,3,0,0,0,4,1634
0,0,0,0,0,0,4,1635
4,3,7,0,0,0,4,1636
3,1,4,0,0,0,4,1637
1,1,2,0,0,0,4,1638
4,1,5,0,0,0,4,1639
0,0,0,0,0,0,4,1640
2,2,4,0,0,0,4,1641
0,2,2,0,0,0,4,1642
2,1,3,0,0,0,4,1643
0,0,0,0,0,0,4,1644
9,5,14,0,0,0,4,1645
0,0,0,0,0,0,4,1646
0,2,2,0,0,0,4,1647
0,0,0,0,0,0,4,1648
4,3,7,0,0,0,4,1649
8,1,9,0,0,0,4,1650
17,7,24,0,0,0,4,1651
7,2,9,0,0,0,4,1652
1,1,2,0,0,0,4,1653
1,0,1,0,0,0,4,1654
1,1,2,0,0,0,4,1655
1,0,1,0,0,0,4,1656
3,2,5,0,0,0,4,1657
0,0,0,0,0,0,4,1658
7,2,9,0,0,0,4,1659
1,3,4,0,1,1,4,1660
1,0,1,0,0,0,4,1661
2,0,2,0,0,0,4,1662
0,0,0,0,0,0,4,1663
2,0,2,0,0,0,4,1664
7,8,15,0,0,0,4,1665
2,0,2,0,0,0,4,1666
0,0,0,0,0,0,4,1667
4,1,5,0,0,0,4,1668
6,3,9,0,1,1,4,1669
6,2,8,0,0,0,4,1670
1,0,1,0,0,0,4,1671
0,0,0,0,0,0,4,1672
5,2,7,0,0,0,4,1673
5,2,7,0,0,0,4,1674
13,5,18,0,0,0,4,1675
1,0,1,0,0,0,4,1676
5,7,12,0,0,0,4,1677
2,0,2,0,0,0,4,1678
8,3,11,0,0,0,4,1679
0,0,0,0,0,0,4,1680
2,2,4,0,0,0,4,1681
1,2,3,0,0,0,4,1682
0,4,4,0,0,0,4,1683
53,85,138,0,1,1,4,1684
16,78,94,1,1,2,4,1685
1,2,3,0,0,0,4,1686
0,2,2,0,0,0,4,1687
62,49,111,0,0,0,4,1688
1,1,2,0,0,0,4,1689
0,1,1,0,0,0,4,1690
0,0,0,0,0,0,4,1691
9,3,12,0,0,0,4,1692
1,2,3,0,0,0,4,1693
1,2,3,0,0,0,4,1694
70,98,168,0,0,0,4,1695
0,0,0,0,0,0,4,1696
1,0,1,0,0,0,4,1697
2,0,2,0,0,0,4,1698
0,2,2,0,0,0,4,1699
7,11,18,0,0,0,4,1700
1,1,2,0,0,0,4,1701
0,4,4,0,0,0,4,1702
1,1,2,0,0,0,4,1703
123,67,190,2,2,4,4,1704
5,4,9,0,0,0,4,1705
3,2,5,0,0,0,4,1706
0,0,0,0,0,0,4,1707
17,16,33,0,0,0,4,1708
3,5,8,0,0,0,4,1709
0,2,2,0,0,0,4,1710
9,2,11,0,0,0,4,1711
2,1,3,0,0,0,4,1712
2,0,2,0,0,0,4,1713
2,0,2,0,0,0,4,1714
4,0,4,1,0,1,4,1715
74,36,110,0,0,0,4,1716
0,0,0,0,0,0,4,1717
0,1,1,0,0,0,4,1718
0,2,2,0,0,0,4,1719
7,2,9,0,0,0,4,1720
2,1,3,0,0,0,4,1721
10,21,31,0,0,0,4,1722
0,0,0,0,0,0,4,1723
7,1,8,1,0,1,4,1724
2,1,3,0,0,0,4,1725
3,2,5,0,0,0,4,1726
6,2,8,0,0,0,4,1727
33,8,41,0,0,0,4,1728
2,3,5,0,0,0,4,1729
0,0,0,0,0,0,4,1730
1,1,2,0,0,0,4,1731
0,0,0,0,0,0,4,1732
1,1,2,0,0,0,4,1733
3,0,3,1,0,1,4,1734
1,0,1,0,0,0,4,1735
2,2,4,0,0,0,4,1736
2,0,2,0,0,0,4,1737
4,3,7,0,0,0,4,1738
2,1,3,0,0,0,4,1739
0,1,1,0,0,0,4,1740
7,2,9,0,0,0,4,1741
6,2,8,0,0,0,4,1742
1,0,1,0,0,0,4,1743
1,0,1,0,0,0,4,1744
0,0,0,0,0,0,4,1745
1,0,1,0,0,0,4,1746
0,0,0,0,0,0,4,1747
0,1,1,0,0,0,4,1748
0,3,3,0,0,0,4,1749
0,1,1,0,0,0,4,1750
2,1,3,0,0,0,4,1751
0,0,0,0,0,0,4,1752
7,7,14,0,0,0,4,1753
109,131,240,0,0,0,4,1754
3,4,7,0,0,0,4,1755
0,0,0,-1,-1,-2,4,1756
0,1,1,0,0,0,4,1757
2,0,2,0,0,0,4,1758
5,8,13,0,0,0,4,1759
3,0,3,0,0,0,4,1760
6,2,8,0,0,0,4,1761
0,0,0,0,0,0,4,1762
1,2,3,0,0,0,4,1763
2,2,4,0,0,0,4,1764
0,1,1,0,0,0,4,1765
3,1,4,0,0,0,4,1766
2,0,2,0,0,0,4,1767
0,1,1,0,0,0,4,1768
0,0,0,0,0,0,4,1769
4,0,4,0,0,0,4,1770
12,12,24,2,0,2,4,1771
4,0,4,0,0,0,4,1772
0,2,2,0,0,0,4,1773
1,1,2,0,0,0,4,1774
12,25,37,0,0,0,4,1775
9,8,17,0,0,0,4,1776
4,1,5,0,0,0,4,1777
0,1,1,0,0,0,4,1778
3,0,3,0,0,0,4,1779
2,0,2,0,0,0,4,1780
1,2,3,0,1,1,4,1781
3,0,3,0,0,0,4,1782
1,0,1,0,0,0,4,1783
5,3,8,0,0,0,4,1784
35,13,48,0,0,0,4,1785
1,3,4,0,0,0,4,1786
7,2,9,0,0,0,4,1787
1,0,1,0,0,0,4,1788
0,0,0,0,-1,-1,4,1789
3,2,5,0,0,0,4,1790
0,4,4,0,0,0,4,1791
1,1,2,0,0,0,4,1792
0,0,0,0,0,0,4,1793
2,2,4,0,0,0,4,1794
0,0,0,0,0,0,4,1795
152,62,214,1,2,3,4,1796
4,0,4,0,0,0,4,1797
0,0,0,0,0,0,4,1798
22,3,25,0,0,0,4,1799
20,9,29,0,0,0,4,1800
1,3,4,0,0,0,4,1801
1,1,2,0,0,0,4,1802
6,1,7,0,0,0,4,1803
3,2,5,0,0,0,4,1804
16,4,20,0,0,0,4,1805
0,0,0,0,0,0,4,1806
5,5,10,0,1,1,4,1807
9,6,15,0,0,0,4,1808
0,0,0,0,0,0,4,1809
1,0,1,0,0,0,4,1810
0,2,2,0,1,1,4,1811
0,0,0,0,0,0,4,1812
0,2,2,0,0,0,4,1813
6,18,24,0,0,0,4,1814
0,1,1,0,0,0,4,1815
6,7,13,0,0,0,4,1816
1,0,1,0,0,0,4,1817
3,1,4,0,0,0,4,1818
3,5,8,0,0,0,4,1819
1,3,4,0,0,0,4,1820
9,18,27,0,0,0,4,1821
0,5,5,0,0,0,4,1822
75,33,108,0,0,0,4,1823
5,1,6,0,0,0,4,1824
6,1,7,0,0,0,4,1825
8,3,11,0,0,0,4,1826
0,3,3,0,0,0,4,1827
5,1,6,0,0,0,4,1828
1,0,1,0,0,0,4,1829
11,9,20,0,0,0,4,1830
0,1,1,0,0,0,4,1831
1,0,1,0,0,0,4,1832
0,0,0,0,0,0,4,1833
5,2,7,0,0,0,4,1834
2,0,2,0,0,0,4,1835
4,1,5,0,0,0,4,1836
1,0,1,0,0,0,4,1837
2,0,2,0,0,0,4,1838
1,1,2,0,0,0,4,1839
16,12,28,0,0,0,4,1840
5,2,7,0,0,0,4,1841
1,4,5,0,0,0,4,1842
11,8,19,0,0,0,4,1843
0,0,0,0,0,0,4,1844
5,6,11,0,0,0,4,1845
0,1,1,0,0,0,4,1846
0,1,1,0,0,0,4,1847
5,0,5,0,0,0,4,1848
32,12,44,1,0,1,4,1849
1,0,1,0,0,0,4,1850
2,0,2,0,0,0,4,1851
0,0,0,0,0,0,4,1852
3,1,4,0,0,0,4,1853
7,4,11,0,0,0,4,1854
3,2,5,0,0,0,4,1855
4,0,4,0,0,0,4,1856
3,3,6,0,0,0,4,1857
10,5,15,0,0,0,4,1858
0,1,1,0,0,0,4,1859
0,0,0,0,0,0,4,1860
0,0,0,0,0,0,4,1861
1,0,1,0,0,0,4,1862
0,0,0,0,0,0,4,1863
2,0,2,0,0,0,4,1864
0,0,0,0,0,0,4,1865
1,0,1,0,0,0,4,1866
2,2,4,0,0,0,4,1867
3,1,4,0,0,0,4,1868
1,0,1,0,0,0,4,1869
19,35,54,0,0,0,4,1870
0,0,0,0,0,0,4,1871
8,3,11,0,0,0,4,1872
4,0,4,0,0,0,4,1873
2,1,3,0,0,0,4,1874
5,1,6,0,0,0,4,1875
2,0,2,1,0,1,4,1876
0,1,1,0,0,0,4,1877
1,1,2,0,0,0,4,1878
4,6,10,0,0,0,4,1879
6,1,7,0,0,0,4,1880
1,3,4,0,0,0,4,1881
4,0,4,0,0,0,4,1882
0,1,1,0,0,0,4,1883
20,11,31,0,0,0,4,1884
1,0,1,0,0,0,4,1885
0,1,1,0,0,0,4,1886
0,0,0,-27,-8,-35,4,1887
12,7,19,0,0,0,4,1888
6,3,9,0,0,0,4,1889
0,0,0,0,0,0,4,1890
7,2,9,0,0,0,4,1891
7,2,9,0,0,0,4,1892
2,3,5,0,0,0,4,1893
7,1,8,0,0,0,4,1894
2,0,2,0,0,0,4,1895
6,21,27,0,0,0,4,1896
8,1,9,0,0,0,4,1897
1,1,2,0,0,0,4,1898
1,3,4,0,0,0,4,1899
4,3,7,0,0,0,4,1900
4,3,7,0,0,0,4,1901
0,0,0,0,0,0,4,1902
0,0,0,0,0,0,4,1903
11,13,24,0,0,0,4,1904
1,0,1,0,0,0,4,1905
3,1,4,0,0,0,4,1906
4,0,4,0,0,0,4,1907
1,6,7,0,0,0,4,1908
1,1,2,0,0,0,4,1909
0,1,1,0,0,0,4,1910
2,3,5,0,0,0,4,1911
2,0,2,0,0,0,4,1912
6,1,7,0,0,0,4,1913
11,0,11,0,0,0,4,1914
5,0,5,0,0,0,4,1915
3,0,3,0,0,0,4,1916
3,1,4,0,0,0,4,1917
4,12,16,0,0,0,4,1918
59,24,83,0,1,1,4,1919
1,1,2,0,0,0,4,1920
2,5,7,0,0,0,4,1921
4,0,4,1,0,1,4,1922
16,9,25,0,0,0,4,1923
65,45,110,0,0,0,4,1924
7,2,9,0,0,0,4,1925
1,2,3,0,0,0,4,1926
19,10,29,0,0,0,4,1927
2,0,2,0,0,0,4,1928
3,2,5,0,0,0,4,1929
3,0,3,0,0,0,4,1930
5,3,8,0,1,1,4,1931
10,3,13,0,0,0,4,1932
13,5,18,0,0,0,4,1933
1,4,5,0,0,0,4,1934
1,0,1,0,0,0,4,1935
4,4,8,0,0,0,4,1936
3,1,4,0,0,0,4,1937
10,3,13,0,0,0,4,1938
6,10,16,0,0,0,4,1939
4,2,6,0,0,0,4,1940
4,4,8,0,0,0,4,1941
15,4,19,0,0,0,4,1942
4,2,6,0,0,0,4,1943
13,5,18,0,0,0,4,1944
0,4,4,0,0,0,4,1945
2,4,6,0,0,0,4,1946
2,4,6,0,0,0,4,1947
7,6,13,0,0,0,4,1948
1,4,5,0,0,0,4,1949
12,10,22,1,0,1,4,1950
39,30,69,1,1,2,4,1951
15,11,26,0,0,0,4,1952
0,0,0,0,0,0,4,1953
0,0,0,0,0,0,4,1954
1,1,2,0,0,0,4,1955
3,4,7,0,0,0,4,1956
7,2,9,0,0,0,4,1957
2,5,7,0,0,0,4,1958
2,1,3,0,0,0,4,1959
2,0,2,0,0,0,4,1960
1,1,2,0,0,0,4,1961
1,0,1,0,0,0,4,1962
2,4,6,0,0,0,4,1963
2,1,3,0,0,0,4,1964
0,0,0,0,0,0,4,1965
11,6,17,0,1,1,4,1966
1,0,1,0,0,0,4,1967
1,0,1,0,0,0,4,1968
3,5,8,0,0,0,4,1969
0,2,2,0,0,0,4,1970
0,0,0,0,0,0,4,1971
80,23,103,0,0,0,4,1972
6,0,6,0,0,0,4,1973
6,3,9,0,0,0,4,1974
0,0,0,0,0,0,4,1975
7,0,7,0,0,0,4,1976
2,4,6,0,0,0,4,1977
15,23,38,0,0,0,4,1978
2402,3287,5689,21,41,62,4,1979
1221,2176,3397,4,9,13,4,1980
181,109,290,2,1,3,4,1981
532,1504,2036,9,24,33,4,1982
950,2756,3706,2,11,13,4,1983
30,58,88,0,1,1,4,1984
15,31,46,0,0,0,4,1985
1308,1254,2562,13,11,24,4,1986
2264,5156,7420,15,26,41,4,1987
14,5,19,0,0,0,4,1988
130,64,194,2,2,4,4,1989
329,241,570,1,0,1,4,1990
62,9,71,0,1,1,4,1991
79,96,175,1,2,3,4,1992
78,149,227,4,3,7,4,1993
192,260,452,0,2,2,4,1994
373,289,662,6,3,9,4,1995
62,74,136,0,0,0,4,1996
123,189,312,1,4,5,4,1997
7,16,23,0,2,2,4,1998
6,16,22,0,0,0,4,1999
17,11,28,0,0,0,4,2000
32,2,34,0,0,0,4,2001
4,2,6,0,0,0,4,2002
38,4,42,0,0,0,4,2003
12,7,19,0,0,0,4,2004
3,6,9,0,0,0,4,2005
0,2,2,0,0,0,4,2006
0,0,0,0,0,0,4,2007
2,1,3,0,0,0,4,2008
19,15,34,0,1,1,4,2009
3,3,6,0,0,0,4,2010
0,2,2,0,0,0,4,2011
1,0,1,0,0,0,4,2012
1,6,7,0,0,0,4,2013
3225,3129,6354,15,12,27,4,2014
467,516,983,4,6,10,4,2015
250,190,440,2,0,2,4,2016
221,182,403,0,2,2,4,2017
83,56,139,0,0,0,4,2018
0,0,0,0,0,0,4,2019
14,9,23,0,0,0,4,2020
60,38,98,0,0,0,4,2021
139,197,336,1,2,3,4,2022
0,0,0,0,0,0,4,2023
195,175,370,3,2,5,4,2024
407,350,757,10,7,17,4,2025
16,6,22,0,0,0,4,2026
11,9,20,0,0,0,4,2027
1,2,3,0,0,0,4,2028
0,2,2,0,0,0,4,2029
130,42,172,1,1,2,4,2030
15,5,20,0,0,0,4,2031
12,7,19,1,0,1,4,2032
1,4,5,0,0,0,4,2033
60,108,168,0,0,0,4,2034
35,21,56,0,0,0,4,2035
20,13,33,0,0,0,4,2036
4,2,6,0,0,0,4,2037
9,6,15,0,0,0,4,2038
6,8,14,0,0,0,4,2039
2,2,4,0,0,0,4,2040
25,12,37,0,0,0,4,2041
2,2,4,0,0,0,4,2042
21,23,44,0,0,0,4,2043
2346,5350,7696,31,38,69,4,2044
70,55,125,0,1,1,4,2045
9,7,16,0,0,0,4,2046
1,2,3,0,0,0,4,2047
2,0,2,0,0,0,4,2048
3,1,4,0,0,0,4,2049
2,2,4,0,0,0,4,2050
0,4,4,0,0,0,4,2051
464,482,946,21,16,37,4,2052
103,92,195,1,3,4,4,2053
124,178,302,12,8,20,4,2054
148,217,365,3,2,5,4,2055
581,411,992,26,16,42,4,2056
25,23,48,0,1,1,4,2057
0,0,0,0,0,0,4,2058
5,1,6,0,0,0,4,2059
1,4,5,0,0,0,4,2060
0,1,1,0,0,0,4,2061
4,0,4,0,0,0,4,2062
15,45,60,1,0,1,4,2063
0,1,1,0,0,0,4,2064
2,2,4,0,0,0,4,2065
13,3,16,0,0,0,4,2066
6,8,14,0,0,0,4,2067
41,107,148,1,1,2,4,2068
12,22,34,0,1,1,4,2069
0,1,1,0,0,0,4,2070
4,4,8,0,0,0,4,2071
1,2,3,0,0,0,4,2072
0,2,2,0,0,0,4,2073
93,418,511,2,5,7,4,2074
1,2,3,0,0,0,4,2075
2,0,2,0,0,0,4,2076
0,0,0,0,0,0,4,2077
0,4,4,0,0,0,4,2078
11,5,16,0,0,0,4,2079
17,36,53,0,0,0,4,2080
6824,12114,18938,60,64,124,4,2081
0,0,0,0,0,0,4,2082
0,1,1,0,0,0,4,2083
0,0,0,0,0,0,4,2084
0,1,1,0,0,0,4,2085
0,0,0,0,0,0,4,2086
0,1,1,0,0,0,4,2087
9,13,22,0,0,0,4,2088
1,0,1,0,0,0,4,2089
2,12,14,0,0,0,4,2090
1,2,3,0,0,0,4,2091
